file_id,accuracy,stress,phones,total,text,phones-accuracy,speaker_id
14080358,10,10,"['F', 'AO0']",10,FOR,"[2.0, 2.0]",1408
14080358,10,10,"['M', 'AY0', 'S', 'EH1', 'L', 'F']",10,MYSELF,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1408
14080358,10,10,['AY0'],10,I,[2.0],1408
14080358,10,10,"['TH', 'IH0', 'NG', 'K']",10,THINK,"[2.0, 2.0, 2.0, 2.0]",1408
14080358,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",1408
14080358,10,10,"['AH0', 'V']",9,OF,"[2.0, 1.6]",1408
14080358,5,10,"['HH', 'AE1', 'P', 'IY0', 'N', 'AH0', 'S']",6,HAPPINESS,"[2.0, 2.0, 2.0, 1.4, 2.0, 0.6000000000000001, 2.0]",1408
14080361,10,10,['AY0'],10,I,[2.0],1408
14080361,10,10,"['B', 'EH0', 'G']",10,BEG,"[2.0, 2.0, 2.0]",1408
14080361,10,10,"['DH', 'AE0', 'T']",10,THAT,"[1.4, 2.0, 2.0]",1408
14080361,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",1408
14080361,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 1.8]",1408
14080361,10,10,"['R', 'AY1', 'T', 'IH0', 'NG']",10,WRITING,"[2.0, 2.0, 2.0, 2.0, 2.0]",1408
14080361,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1408
14080361,10,10,"['M', 'IY0']",10,ME,"[2.0, 2.0]",1408
14080361,10,10,"['AE0', 'T']",10,AT,"[2.0, 2.0]",1408
14080361,10,10,"['W', 'AH0', 'N', 'S']",10,ONCE,"[2.0, 2.0, 2.0, 2.0]",1408
14080362,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",1408
14080362,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",1408
14080362,10,10,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",10,SOMETHING,"[2.0, 2.0, 2.0, 1.8, 2.0, 2.0]",1408
14080362,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",1408
14080362,10,10,"['HH', 'IH0', 'Z']",10,HIS,"[2.0, 2.0, 1.8]",1408
14080362,10,10,"['P', 'AH1', 'K', 'IH0', 'T']",10,POCKET,"[2.0, 2.0, 2.0, 2.0, 2.0]",1408
14180002,10,10,"['S', 'AH0', 'M']",10,SOME,"[2.0, 2.0, 2.0]",1418
14180002,10,10,"['M', 'AE1', 'N', 'D', 'IY0']",10,MANDY,"[2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180002,10,10,"['W', 'AH1', 'N', 'T', 'S']",10,WANTS,"[2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180002,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1418
14180002,6,10,"['F', 'AY0', 'N', 'D']",6,FIND,"[2.0, 1.8, 2.0, 1.8]",1418
14180002,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180002,10,10,"['AA0', 'N', 'T']",10,AUNT,"[2.0, 2.0, 2.0]",1418
14180008,10,10,"['L', 'IH1', 'L', 'IY0']",10,LILLY,"[2.0, 2.0, 2.0, 2.0]",1418
14180008,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1418
14180008,10,10,"['P', 'L', 'AA0', 'N', 'T']",10,PLANT,"[2.0, 2.0, 2.0, 2.0, 1.8]",1418
14180008,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180008,10,10,"['F', 'IH0', 'SH']",10,FISH,"[2.0, 2.0, 2.0]",1418
14180011,10,10,"['D', 'UH0']",10,DO,"[2.0, 2.0]",1418
14180011,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1418
14180011,10,10,"['D', 'R', 'AO0']",10,DRAW,"[1.8, 1.8, 2.0]",1418
14180011,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180011,10,10,"['K', 'AW0']",10,COW,"[2.0, 2.0]",1418
14180013,10,10,"['M', 'AE1', 'R', 'IH0']",10,MARY,"[2.0, 2.0, 2.0, 2.0]",1418
14180013,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1418
14180013,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",1418
14180013,10,10,"['DH', 'AH0']",10,THE,"[1.6, 2.0]",1418
14180013,10,10,"['S', 'EY0']",10,SAY,"[2.0, 1.8]",1418
14180044,10,10,"['S', 'EH1', 'V', 'N']",10,SEVEN,"[2.0, 2.0, 1.8, 2.0]",1418
14180044,10,10,"['F', 'AO0']",10,FOUR,"[2.0, 2.0]",1418
14180044,10,10,"['N', 'AY0', 'N']",10,NINE,"[2.0, 2.0, 1.8]",1418
14180044,10,10,"['F', 'AY0', 'V']",10,FIVE,"[2.0, 2.0, 1.8]",1418
14180051,10,10,"['P', 'IY1', 'T', 'ER0']",10,PETER,"[2.0, 2.0, 2.0, 2.0]",1418
14180051,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",1418
14180051,10,10,"['AY0', 'S']",10,ICE,"[2.0, 2.0]",1418
14180051,10,10,"['S', 'K', 'EY1', 'T', 'IH0', 'NG']",10,SKATING,"[1.8, 2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180063,10,10,"['HH', 'AH1', 'N', 'IY0']",10,HONEY,"[2.0, 2.0, 2.0, 2.0]",1418
14180063,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",1418
14180063,10,10,"['K', 'EY0', 'K']",10,CAKE,"[2.0, 2.0, 2.0]",1418
14180077,10,10,"['L', 'EH0', 'T', 'S']",10,LET'S,"[2.0, 2.0, 2.0, 2.0]",1418
14180077,10,10,"['D', 'R', 'AO0']",10,DRAW,"[2.0, 2.0, 1.8]",1418
14180077,8,10,"['N', 'AA1', 'S', 'IY0', 'Z']",8,NACY'S,"[2.0, 1.8, 2.0, 2.0, 1.8]",1418
14180077,10,10,['AY0'],10,EYE,[2.0],1418
14180084,10,10,"['B', 'IH1', 'T', 'IY0']",10,BITTY,"[2.0, 2.0, 2.0, 2.0]",1418
14180084,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 1.8, 2.0, 2.0]",1418
14180084,10,10,"['Y', 'UH', 'AH0']",10,YOUR,"[2.0, 2.0, 2.0]",1418
14180084,10,10,"['R', 'AY0', 'T']",10,RIGHT,"[2.0, 2.0, 1.8]",1418
14180084,10,10,"['S', 'W', 'EH1', 'T', 'ER0']",10,SWEATER,"[2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180088,10,10,"['L', 'UH0', 'K']",10,LOOK,"[2.0, 2.0, 2.0]",1418
14180088,10,10,"['AE0', 'T']",10,AT,"[1.8, 2.0]",1418
14180088,10,10,"['AE1', 'L', 'IH0', 'S']",10,ALICE,"[2.0, 2.0, 2.0, 2.0]",1418
14180088,10,10,"['CH', 'UW0', 'Z']",10,CHOOSE,"[2.0, 2.0, 1.6]",1418
14180100,10,10,"['JH', 'AE0', 'K']",10,JACK,"[2.0, 1.6, 2.0]",1418
14180100,10,10,"['M', 'IY0']",10,ME,"[2.0, 1.8]",1418
14180100,10,10,"['G', 'AH0', 'T']",10,GOT,"[2.0, 2.0, 1.8]",1418
14180100,10,10,"['AH0', 'N']",10,ON,"[2.0, 2.0]",1418
14180100,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180100,10,10,"['B', 'AH0', 'S']",10,BUS,"[2.0, 2.0, 2.0]",1418
14180131,10,10,"['M', 'AY0', 'K']",10,MIKE,"[2.0, 2.0, 2.0]",1418
14180131,10,10,"['W', 'AA0', 'SH', 'T']",10,WASHED,"[2.0, 1.6, 2.0, 2.0]",1418
14180131,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180131,10,10,"['IY1', 'JH', 'IH0', 'P', 'T']",10,EGYPT,"[2.0, 2.0, 2.0, 1.2, 1.6]",1418
14180131,10,10,"['P', 'L', 'AA0', 'N', 'T']",10,PLANT,"[2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180139,10,10,"['T', 'IH0', 'M']",10,TIM,"[2.0, 2.0, 2.0]",1418
14180139,10,10,"['W', 'AH0', 'T', 'S']",10,WHAT'S,"[2.0, 2.0, 2.0, 2.0]",1418
14180139,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",1418
14180139,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",1418
14180139,10,10,['AH0'],10,A,[1.6],1418
14180139,10,10,"['G', 'UH0', 'D']",10,GOOD,"[2.0, 2.0, 2.0]",1418
14180139,10,10,['AH0'],10,A,[1.8],1418
14180139,10,10,"['S', 'T', 'UW1', 'D', 'N', 'T']",10,STUDENT,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1418
14180143,8,10,"['L', 'UW1', 'S', 'IH0']",8,LUCY,"[2.0, 2.0, 1.2, 2.0]",1418
14180143,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 1.6]",1418
14180143,10,10,['AH0'],10,A,[1.2],1418
14180143,10,10,"['R', 'IY0', 'D']",10,READ,"[2.0, 2.0, 2.0]",1418
14180143,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",1418
14180143,3,10,"['JH', 'UW0', 'N']",4,JUNE,"[1.6, 0.0, 0.4]",1418
14180143,10,10,"['S', 'IH0', 'K', 'S', 'TH']",10,SIXTH,"[2.0, 2.0, 2.0, 2.0, 1.2]",1418
14180143,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",1418
14180150,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",1418
14180150,10,10,['AA0'],10,ARE,[2.0],1418
14180150,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",1418
14180150,10,10,"['D', 'UW1', 'IH0', 'NG']",10,DOING,"[2.0, 2.0, 2.0, 2.0]",1418
14180150,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",1418
14180150,10,10,"['F', 'AO0']",10,FOR,"[2.0, 2.0]",1418
14180155,10,10,"['HH', 'AW0']",10,HOW,"[2.0, 2.0]",1418
14180155,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1418
14180155,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",1418
14180155,10,10,"['HH', 'IH', 'AH0']",10,HERE,"[2.0, 2.0, 2.0]",1418
14180158,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",1418
14180158,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",1418
14180158,10,10,"['B', 'AY0']",10,BUY,"[2.0, 2.0]",1418
14180158,10,10,"['SH', 'UH', 'AH0']",10,SURE,"[2.0, 1.8, 1.8]",1418
14180160,10,10,['OW0'],10,OH,[2.0],1418
14180160,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",1418
14180160,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",1418
14180160,10,10,"['N', 'OW0']",10,NO,"[2.0, 1.8]",1418
14180165,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",1418
14180165,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1418
14180165,10,10,"['B', 'AH0', 'G']",10,BUG,"[2.0, 1.2, 2.0]",1418
14180165,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1418
14180165,10,10,"['B', 'AE0', 'K']",10,BACK,"[2.0, 1.6, 2.0]",1418
14180166,10,10,"['Y', 'EH0', 'S']",10,YES,"[2.0, 2.0, 2.0]",1418
14180166,10,10,['AY0'],10,I,[2.0],1418
14180166,10,10,"['S', 'IY0']",10,SEE,"[1.8, 2.0]",1418
14180166,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1418
14180166,10,10,"['HH', 'AW0', 'S']",10,HOUSE,"[2.0, 2.0, 2.0]",1418
14190006,8,10,"['L', 'EY1', 'L', 'AA0']",8,LAYLA,"[2.0, 1.2, 2.0, 2.0]",1419
14190006,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1419
14190006,10,10,"['D', 'R', 'AO0']",10,DRAW,"[2.0, 2.0, 1.8]",1419
14190006,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1419
14190006,10,10,"['M', 'AH1', 'NG', 'K', 'IY0']",10,MONKEY,"[2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190025,10,10,"['L', 'UW1', 'S', 'IY0']",10,LUCY,"[2.0, 2.0, 2.0, 2.0]",1419
14190025,10,10,"['IH0', 'Z']",9,IS,"[2.0, 1.8]",1419
14190025,10,10,['AH0'],10,A,[1.6],1419
14190025,10,10,"['F', 'R', 'EH0', 'N', 'D']",10,FRIEND,"[2.0, 2.0, 1.8, 2.0, 2.0]",1419
14190025,10,10,"['F', 'R', 'AH0', 'M']",10,FROM,"[2.0, 2.0, 2.0, 1.6]",1419
14190025,10,10,"['K', 'AE1', 'N', 'AH0', 'D', 'AH0']",10,CANADA,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190027,8,10,"['M', 'AE1', 'N', 'D', 'IY0']",8,MANDY,"[2.0, 1.2, 2.0, 2.0, 2.0]",1419
14190027,10,10,"['L', 'IH0', 'V', 'Z']",9,LIVES,"[2.0, 2.0, 2.0, 1.6]",1419
14190027,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",1419
14190027,8,10,"['JH', 'AH0', 'P', 'AE1', 'N']",8,JAPAN,"[2.0, 2.0, 2.0, 1.0, 2.0]",1419
14190030,10,10,"['S', 'IH0', 'K', 'S']",10,SIX,"[2.0, 2.0, 2.0, 2.0]",1419
14190030,10,10,"['T', 'UW0']",10,TWO,"[2.0, 2.0]",1419
14190030,7,10,"['TH', 'R', 'IY0']",7,THREE,"[0.8, 1.2, 1.6]",1419
14190030,8,10,"['TH', 'R', 'IY0']",8,THREE,"[1.2, 1.6, 1.6]",1419
14190055,5,10,"['N', 'IY0', 'L']",6,NEIL,"[2.0, 0.0, 2.0]",1419
14190055,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",1419
14190055,10,10,"['G', 'UH0', 'D']",10,GOOD,"[2.0, 2.0, 2.0]",1419
14190055,10,10,"['AE0', 'T']",10,AT,"[1.8, 2.0]",1419
14190055,10,10,"['B', 'AA1', 'S', 'K', 'IH0', 'T', 'B', 'AO0', 'L']",10,BASKETBALL,"[2.0, 2.0, 2.0, 1.8, 2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190059,10,10,"['M', 'AY0', 'K']",10,MIKE,"[2.0, 2.0, 2.0]",1419
14190059,10,10,"['EY0', 'T']",10,ATE,"[2.0, 2.0]",1419
14190059,10,10,['AH0'],10,A,[2.0],1419
14190059,10,10,"['L', 'IH1', 'T', 'L']",10,LITTLE,"[2.0, 2.0, 2.0, 2.0]",1419
14190059,10,10,"['R', 'AY0', 'S']",10,RICE,"[2.0, 2.0, 2.0]",1419
14190060,3,10,"['N', 'IY0', 'L']",4,NEIL,"[2.0, 0.0, 1.2]",1419
14190060,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",1419
14190060,10,10,"['K', 'EY0', 'K']",10,CAKE,"[2.0, 2.0, 2.0]",1419
14190062,5,10,"['N', 'IY0', 'L']",6,NEIL,"[2.0, 0.2, 1.4]",1419
14190062,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",1419
14190062,8,5,"['S', 'AH1', 'S', 'IH0', 'JH']",7,SAUSAGE,"[2.0, 1.8, 2.0, 2.0, 1.4]",1419
14190064,10,10,"['HH', 'EH1', 'N', 'IH0']",10,HENNY,"[2.0, 1.8, 2.0, 2.0]",1419
14190064,10,10,"['S', 'M', 'EH0', 'L', 'Z']",10,SMELLS,"[2.0, 2.0, 2.0, 2.0, 1.8]",1419
14190064,5,10,"['F', 'R', 'EH0', 'SH']",6,FRESH,"[1.6, 0.8, 0.8, 1.6]",1419
14190064,10,10,"['B', 'R', 'EH0', 'D']",10,BREAD,"[2.0, 2.0, 2.0, 2.0]",1419
14190071,10,10,"['B', 'AY0']",10,BY,"[2.0, 2.0]",1419
14190071,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",1419
14190071,10,10,"['M', 'AW0', 'TH']",10,MOUTH,"[2.0, 2.0, 1.8]",1419
14190073,10,10,"['L', 'EH0', 'T', 'S']",10,LET'S,"[2.0, 2.0, 2.0, 2.0]",1419
14190073,10,10,"['D', 'R', 'AO0']",10,DRAW,"[1.8, 1.8, 2.0]",1419
14190073,5,5,"['JH', 'EY1', 'M', 'IY0', 'Z']",5,JAYME'S,"[2.0, 0.8, 2.0, 2.0, 1.8]",1419
14190073,10,10,"['T', 'OW0']",10,TOE,"[2.0, 2.0]",1419
14190081,10,10,"['L', 'EH0', 'T', 'S']",10,LET'S,"[2.0, 2.0, 2.0, 2.0]",1419
14190081,10,10,"['D', 'R', 'AO0']",10,DRAW,"[1.8, 1.8, 2.0]",1419
14190081,8,10,"['N', 'IY0', 'L', 'Z']",8,NEIL'S,"[2.0, 1.6, 1.2, 1.6]",1419
14190081,10,10,"['AA0', 'M']",10,ARM,"[2.0, 1.8]",1419
14190088,10,10,"['S', 'AE1', 'N', 'D', 'IY0']",10,SANDY,"[2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190088,10,10,"['HH', 'AE0', 'Z']",10,HAS,"[2.0, 2.0, 2.0]",1419
14190088,10,10,['AH0'],10,A,[1.8],1419
14190088,10,10,"['B', 'Y', 'UW1', 'T', 'IH0', 'F', 'L']",10,BEAUTIFUL,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190088,10,10,"['SH', 'AO0', 'T', 'S']",10,SHORTS,"[2.0, 2.0, 2.0, 2.0]",1419
14190095,5,10,"['B', 'EH1', 'T', 'IH0']",6,BETTY,"[2.0, 0.0, 2.0, 2.0]",1419
14190095,10,10,"['N', 'IY0', 'D', 'Z']",9,NEEDS,"[2.0, 2.0, 1.8, 1.8]",1419
14190095,10,10,"['N', 'Y', 'UW0']",10,NEW,"[2.0, 2.0, 2.0]",1419
14190095,10,10,"['S', 'K', 'ER0', 'T']",10,SKIRT,"[2.0, 1.6, 2.0, 2.0]",1419
14190098,10,10,"['JH', 'EY1', 'M', 'IY0']",10,JAYME,"[2.0, 2.0, 2.0, 2.0]",1419
14190098,10,10,"['G', 'AH0', 'T']",10,GOT,"[1.6, 2.0, 2.0]",1419
14190098,10,10,"['AH0', 'N']",10,ON,"[1.6, 2.0]",1419
14190098,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1419
14190098,10,10,"['AH2', 'N', 'D', 'AH0', 'G', 'R', 'AW0', 'N', 'D']",10,UNDERGROUND,"[2.0, 2.0, 1.6, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190107,10,10,"['S', 'OW0']",10,SO,"[2.0, 2.0]",1419
14190107,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",1419
14190107,10,10,"['W', 'EH0', 'N', 'T']",9,WENT,"[2.0, 1.6, 2.0, 2.0]",1419
14190107,10,10,"['AH0', 'N']",10,ON,"[1.8, 2.0]",1419
14190107,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1419
14190107,10,10,"['T', 'IY1', 'CH', 'AH0', 'S']",10,TEACHER'S,"[2.0, 2.0, 2.0, 2.0, 2.0]",1419
14190107,10,10,"['AH1', 'F', 'IH0', 'S']",10,OFFICE,"[2.0, 2.0, 2.0, 2.0]",1419
14190108,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1419
14190108,8,10,"['L', 'EY1', 'L', 'AA0']",8,LAYLA,"[2.0, 1.2, 2.0, 2.0]",1419
14190108,10,10,"['W', 'AO0', 'K', 'T']",10,WALKED,"[2.0, 2.0, 2.0, 2.0]",1419
14190108,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",1419
14190108,10,10,"['B', 'AH0', 'S']",10,BUS,"[2.0, 2.0, 2.0]",1419
14190108,10,10,"['S', 'T', 'AH0', 'P']",10,STOP,"[2.0, 2.0, 2.0, 2.0]",1419
14190114,5,10,"['HH', 'EH1', 'N', 'IH0']",6,HENNY,"[2.0, 0.4, 2.0, 2.0]",1419
14190114,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",1419
14190114,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",1419
14190114,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1419
14190114,10,10,"['K', 'IH1', 'CH', 'IH0', 'N']",10,KITCHEN,"[2.0, 2.0, 2.0, 1.8, 1.8]",1419
14190128,8,10,"['L', 'EY1', 'L', 'AA0']",8,LAYLA,"[2.0, 1.2, 2.0, 2.0]",1419
14190128,10,10,"['L', 'AH0', 'V', 'Z']",9,LOVES,"[2.0, 2.0, 2.0, 1.6]",1419
14190128,8,10,"['K', 'UW0', 'L']",8,COOL,"[2.0, 2.0, 1.2]",1419
14190172,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",1419
14190172,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",1419
14190172,3,10,"['N', 'EY0', 'M']",4,NAME,"[2.0, 2.0, 0.4]",1419
14190172,10,10,"['T', 'UW0']",10,TOO,"[2.0, 2.0]",1419
14200011,10,10,['AY0'],10,I,[2.0],1420
14200011,10,10,"['IH0', 'K', 'S', 'P', 'EH1', 'K', 'T']",10,EXPECT,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200011,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",1420
14200011,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1420
14200011,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",1420
14200011,10,10,"['AE0', 'Z']",10,AS,"[2.0, 1.8]",1420
14200011,10,10,"['N', 'AY0', 'S']",10,NICE,"[2.0, 2.0, 2.0]",1420
14200060,10,10,"['IH0', 'T', 'S']",10,IT'S,"[2.0, 2.0, 2.0]",1420
14200060,10,10,"['HH', 'AA0', 'R', 'D']",10,HARD,"[2.0, 2.0, 2.0, 2.0]",1420
14200060,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1420
14200060,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",1420
14200060,10,10,"['F', 'AO1', 'L', 'T', 'IH0', 'D']",10,FAULTED,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200060,10,10,"['F', 'AO0']",10,FOR,"[2.0, 1.6]",1420
14200060,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",1420
14200076,10,10,"['DH', 'IY0']",10,THE,"[2.0, 2.0]",1420
14200076,10,10,"['OW1', 'N', 'L', 'IY0']",10,ONLY,"[1.8, 2.0, 2.0, 2.0]",1420
14200076,10,10,"['W', 'AH0', 'N']",10,ONE,"[2.0, 2.0, 2.0]",1420
14200076,10,10,"['HH', 'UW0']",10,WHO,"[2.0, 2.0]",1420
14200076,10,10,"['N', 'OW0', 'Z']",10,KNOWS,"[2.0, 2.0, 2.0]",1420
14200076,10,10,"['W', 'AY0']",10,WHY,"[2.0, 2.0]",1420
14200076,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",1420
14200076,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 2.0]",1420
14200086,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 1.2]",1420
14200086,10,10,['AH0'],10,A,[1.6],1420
14200086,10,10,"['L', 'AH0', 'T']",10,LOT,"[2.0, 2.0, 1.8]",1420
14200086,10,10,"['AH0', 'V']",10,OF,"[1.8, 2.0]",1420
14200086,10,10,"['P', 'IY1', 'P', 'L']",10,PEOPLE,"[1.8, 2.0, 2.0, 2.0]",1420
14200086,8,10,"['AH0', 'V']",8,OF,"[1.6, 1.2]",1420
14200086,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 1.8]",1420
14200087,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1420
14200087,10,10,"['D', 'IH0', 'F', 'EH1', 'N', 'D', 'AH0', 'N', 'T', 'S']",10,DEFENDANTS,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200087,10,10,"['AO1', 'L', 'S', 'OW0']",10,ALSO,"[2.0, 2.0, 2.0, 2.0]",1420
14200087,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",1420
14200087,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 2.0]",1420
14200087,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1420
14200087,10,10,"['S', 'AY0', 'N']",10,SIGN,"[2.0, 2.0, 2.0]",1420
14200087,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1420
14200087,10,10,"['S', 'T', 'EY1', 'T', 'M', 'AH0', 'N', 'T']",10,STATEMENT,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200124,10,10,"['T', 'AO1', 'K', 'IH0', 'NG']",10,TALKING,"[2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200124,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",1420
14200124,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",1420
14200124,10,10,"['DH', 'AH0']",10,THE,"[1.8, 2.0]",1420
14200124,10,10,"['P', 'R', 'AH1', 'B', 'L', 'AH0', 'M']",10,PROBLEM,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",1420
14200161,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",1420
14200161,10,10,"['AH0', 'B', 'AW1', 'T']",10,ABOUT,"[2.0, 2.0, 2.0, 2.0]",1420
14200161,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 1.6]",1420
14200161,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",1420
14200161,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",1420
14200161,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",1420
14200161,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1420
14200161,10,10,"['M', 'IH', 'AH1', 'AH0']",10,MIRROR,"[2.0, 2.0, 2.0, 1.6]",1420
14200177,10,10,"['W', 'AH0', 'T', 'S']",10,WHAT'S,"[2.0, 2.0, 2.0, 2.0]",1420
14200177,10,10,"['S', 'IY0', 'M', 'Z']",10,SEEMS,"[2.0, 2.0, 2.0, 2.0]",1420
14200177,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",1420
14200177,10,10,"['B', 'IY0']",10,BE,"[2.0, 1.8]",1420
14200177,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",1420
14200177,10,10,"['P', 'R', 'AH1', 'B', 'L', 'AH0', 'M']",10,PROBLEM,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8]",1420
14200206,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",1420
14200206,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",1420
